WARNCELLID,NAME,TYPED_NAME,STATE
803156002,Bad Lauterberg im Harz,Stadt Bad Lauterberg im Harz,NS
816063099,Bad Liebenstein,Stadt Bad Liebenstein,TH
806439002,Bad Schwalbach,Stadt Bad Schwalbach,HE
801055004,Bad Schwartau,Stadt Bad Schwartau,SH
801060005,Bad Segeberg,Stadt Bad Segeberg,SH
809777114,Baisweil,Gemeinde Baisweil,BY
801053004,Bäk,Gemeinde Bäk,SH
803460001,Bakum,Gemeinde Bakum,NS
801053005,Bälau,Gemeinde Bälau,SH
808326003,Bad Dürrheim,Stadt Bad Dürrheim,BW
803257005,Bad Eilsen,Gemeinde Bad Eilsen,NS
814523040,Bad Elster,Stadt Bad Elster,SN
807141006,Bad Ems,Stadt Bad Ems,RP
812062024,Bad Liebenwerda,Stadt Bad Liebenwerda,BB
808235008,Bad Liebenzell,Stadt Bad Liebenzell,BW
807133501,Bad Sobernheim,Stadt Bad Sobernheim,RP
806435002,Bad Soden-Salmünster,Stadt Bad Soden-Salmünster,HE
809780113,Balderschwang,Gemeinde Balderschwang,BY
807235003,Baldringen,Gemeinde Baldringen,RP
807141503,Balduinstein,Gemeinde Balduinstein,RP
807232203,Balesfeld,Gemeinde Balesfeld,RP
803256001,Balge,Gemeinde Balge,NS
806633006,Bad Emstal,Gemeinde Bad Emstal,HE
806534003,Bad Endbach,Gemeinde Bad Endbach,HE
809187128,Bad Endorf,Gemeinde Bad Endorf,BY
805774008,Bad Lippspringe,Stadt Bad Lippspringe,NR
816075062,Bad Lobenstein,Stadt Bad Lobenstein,TH
807143206,Bad Marienberg (Westerwald),Stadt Bad Marienberg (Westerwald),RP
806436001,Bad Soden am Taunus,Stadt Bad Soden am Taunus,HE
806636001,Bad Sooden-Allendorf,Stadt Bad Sooden-Allendorf,HE
809478165,Bad Staffelstein,Stadt Bad Staffelstein,BY
808315008,Ballrechten-Dottingen,Gemeinde Ballrechten-Dottingen,BW
816067003,Ballstädt,Gemeinde Ballstädt,TH
816071005,Ballstedt,Gemeinde Ballstedt,TH
813076003,Balow,Gemeinde Balow,MV
808116007,Baltmannsweiler,Gemeinde Baltmannsweiler,BW
803452002,Baltrum,Gemeinde Baltrum,NS
803459003,Bad Essen,Gemeinde Bad Essen,NS
803358008,Bad Fallingbostel,Stadt Bad Fallingbostel,NS
808128007,Bad Mergentheim,Stadt Bad Mergentheim,BW
803252002,Bad Münder am Deister,Stadt Bad Münder am Deister,NS
809475112,Bad Steben,Gemeinde Bad Steben,BY
816071004,Bad Sulza,Stadt Bad Sulza,TH
813073007,Bad Sülze,Stadt Bad Sülze,MV
808327005,Balgheim,Gemeinde Balgheim,BW
815084025,Balgstädt,Gemeinde Balgstädt,SA
808417002,Balingen,Stadt Balingen,BW
809187129,Bad Feilnbach,Gemeinde Bad Feilnbach,BY
816065003,Bad Frankenhausen/Kyffhäuser,Stadt Bad Frankenhausen/Kyffhäuser,TH
812064044,Bad Freienwalde (Oder),Stadt Bad Freienwalde (Oder),BB
808125005,Bad Friedrichshall,Stadt Bad Friedrichshall,BW
805366004,Bad Münstereifel,Stadt Bad Münstereifel,NR
814626010,Bad Muskau,Stadt Bad Muskau,SN
808235084,Bad Teinach-Zavelstein,Stadt Bad Teinach-Zavelstein,BW
816064004,Bad Tennstedt,Stadt Bad Tennstedt,TH
809173112,Bad Tölz,Stadt Bad Tölz,BY
808117007,Bad Überkingen,Gemeinde Bad Überkingen,BW
803359004,Balje,Gemeinde Balje,NS
808425013,Ballendorf,Gemeinde Ballendorf,BW
815085040,Ballenstedt,Stadt Ballenstedt,SA
816064005,Ballhausen,Gemeinde Ballhausen,TH
809275116,Bad Füssing,Gemeinde Bad Füssing,BY
803155001,Bad Gandersheim,Stadt Bad Gandersheim,NS
806440002,Bad Nauheim,Stadt Bad Nauheim,HE
803257006,Bad Nenndorf,Stadt Bad Nenndorf,NS
807131007,Bad Neuenahr-Ahrweiler,Stadt Bad Neuenahr-Ahrweiler,RP
808415078,Bad Urach,Stadt Bad Urach,BW
806440003,Bad Vilbel,Stadt Bad Vilbel,HE
816072001,Bachfeld,Gemeinde Bachfeld,TH
809773112,Bachhagel,Gemeinde Bachhagel,BY
809773113,Bächingen a.d. Brenz,Gemeinde Bächingen a.d. Brenz,BY
808119008,Backnang,Stadt Backnang,BW
814628020,Bad Gottleuba-Berggießhübel,Stadt Bad Gottleuba-Berggießhübel,SN
809275124,Bad Griesbach i. Rottal,Stadt Bad Griesbach i. Rottal,BY
809673114,Bad Neustadt a.d. Saale,Stadt Bad Neustadt a.d. Saale,BY
805770004,Bad Oeynhausen,Stadt Bad Oeynhausen,NR
808436009,Bad Waldsee,Stadt Bad Waldsee,BW
809182111,Bad Wiessee,Gemeinde Bad Wiessee,BY
809273116,Bad Abbach,Gemeinde Bad Abbach,BY
809187117,Bad Aibling,Stadt Bad Aibling,BY
809479111,Bad Alexandersbad,Gemeinde Bad Alexandersbad,BY
806635002,Bad Arolsen,Stadt Bad Arolsen,HE
809778144,Bad Grönenbach,Gemeinde Bad Grönenbach,BY
803156017,Bad Grund (Harz),Gemeinde Bad Grund (Harz),NS
803153002,Bad Harzburg,Stadt Bad Harzburg,NS
809173111,Bad Heilbrunn,Gemeinde Bad Heilbrunn,BY
801062004,Bad Oldesloe,Stadt Bad Oldesloe,SH
806435001,Bad Orb,Stadt Bad Orb,HE
808317008,Bad Peterstal-Griesbach,Gemeinde Bad Peterstal-Griesbach,BW
808235079,Bad Wildbad,Stadt Bad Wildbad,BW
806635003,Bad Wildungen,Stadt Bad Wildungen,HE
812070008,Bad Wilsnack,Stadt Bad Wilsnack,BB
809180113,Bad Bayersoien,Gemeinde Bad Bayersoien,BY
808336006,Bad Bellingen,Gemeinde Bad Bellingen,BW
812069020,Bad Belzig,Stadt Bad Belzig,BB
803456001,Bad Bentheim,Stadt Bad Bentheim,NS
808235033,Bad Herrenalb,Stadt Bad Herrenalb,BW
806632002,Bad Hersfeld,Stadt Bad Hersfeld,HE
803252003,Bad Pyrmont,Stadt Bad Pyrmont,NS
808125006,Bad Rappenau,Stadt Bad Rappenau,BW
808125007,Bad Wimpfen,Stadt Bad Wimpfen,BW
809575112,Bad Windsheim,Stadt Bad Windsheim,BY
807337005,Bad Bergzabern,Stadt Bad Bergzabern,RP
816071003,Bad Berka,Stadt Bad Berka,TH
805970004,Bad Berleburg,Stadt Bad Berleburg,NR
809472116,Bad Berneck i. Fichtelgebirge,Stadt Bad Berneck i. Fichtelgebirge,BY
809780123,Bad Hindelang,Gemeinde Bad Hindelang,BY
806434001,Bad Homburg v.d. Höhe,Stadt Bad Homburg v.d. Höhe,HE
805382008,Bad Honnef,Stadt Bad Honnef,NR
809172114,Bad Reichenhall,Stadt Bad Reichenhall,BY
808237075,Bad Rippoldsau-Schapbach,Gemeinde Bad Rippoldsau-Schapbach,BW
809778116,Bad Wörishofen,Stadt Bad Wörishofen,BY
805774040,Bad Wünnenberg,Stadt Bad Wünnenberg,NR
808436010,Bad Wurzach,Stadt Bad Wurzach,BW
807135501,Bad Bertrich,Gemeinde Bad Bertrich,RP
803360002,Bad Bevensen,Stadt Bad Bevensen,NS
815084015,Bad Bibra,Stadt Bad Bibra,SA
807138004,Bad Hönningen,Stadt Bad Hönningen,RP
803459004,Bad Iburg,Stadt Bad Iburg,NS
806633002,Bad Karlshafen,Stadt Bad Karlshafen,HE
809473158,Bad Rodach,Stadt Bad Rodach,BY
803459006,Bad Rothenfelde,Gemeinde Bad Rothenfelde,NS
812067024,Bad Saarow,Gemeinde Bad Saarow,BB
806634027,Bad Zwesten,Gemeinde Bad Zwesten,HE
803451002,Bad Zwischenahn,Gemeinde Bad Zwischenahn,NS
803459007,Badbergen,Gemeinde Badbergen,NS
809277113,Bad Birnbach,Gemeinde Bad Birnbach,BY
816073005,Bad Blankenburg,Stadt Bad Blankenburg,TH
809672114,Bad Kissingen,Stadt Bad Kissingen,BY
813074002,Bad Kleinen,Gemeinde Bad Kleinen,MV
816074003,Bad Klosterlausnitz,Gemeinde Bad Klosterlausnitz,TH
803156003,Bad Sachsa,Stadt Bad Sachsa,NS
808337096,Bad Säckingen,Stadt Bad Säckingen,BW
803254005,Bad Salzdetfurth,Stadt Bad Salzdetfurth,NS
803158002,Baddeckenstedt,Gemeinde Baddeckenstedt,NS
807232007,Badem,Gemeinde Badem,RP
808211000,Baden-Baden,Stadt Baden-Baden,BW
801062003,Badendorf,Gemeinde Badendorf,SH
807140005,Badenhard,Gemeinde Badenhard,RP
807339004,Badenheim,Gemeinde Badenheim,RP
809672112,Bad Bocklet,Gemeinde Bad Bocklet,BY
803360005,Bad Bodenteich,Gemeinde Bad Bodenteich,NS
808117012,Bad Boll,Gemeinde Bad Boll,BW
809180112,Bad Kohlgrub,Gemeinde Bad Kohlgrub,BY
806437001,Bad König,Stadt Bad König,HE
806631001,Bad Salzschlirf,Gemeinde Bad Salzschlirf,HE
805766008,Bad Salzuflen,Stadt Bad Salzuflen,NR
808315007,Badenweiler,Gemeinde Badenweiler,BW
805334008,Baesweiler,Stadt Baesweiler,NR
808316002,Bahlingen am Kaiserstuhl,Gemeinde Bahlingen am Kaiserstuhl,BW
803154001,Bahrdorf,Gemeinde Bahrdorf,NS
814523030,Bad Brambach,Gemeinde Bad Brambach,SN
801060004,Bad Bramstedt,Stadt Bad Bramstedt,SH
807131006,Bad Breisig,Stadt Bad Breisig,RP
809673141,Bad Königshofen i. Grabfeld,Stadt Bad Königshofen i. Grabfeld,BY
816076003,Bad Köstritz,Stadt Bad Köstritz,TH
816063003,Bad Salzungen,Stadt Bad Salzungen,TH
805974008,Bad Sassendorf,Gemeinde Bad Sassendorf,NR
803251003,Bahrenborstel,Gemeinde Bahrenborstel,NS
801061006,Bahrenfleth,Gemeinde Bahrenfleth,SH
801060006,Bahrenhof,Gemeinde Bahrenhof,SH
814628040,Bahretal,Gemeinde Bahretal,SN
809672113,Bad Brückenau,Stadt Bad Brückenau,BY
808426013,Bad Buchau,Stadt Bad Buchau,BW
806533003,Bad Camberg,Stadt Bad Camberg,HE
809372137,Bad Kötzting,Stadt Bad Kötzting,BY
807133006,Bad Kreuznach,Stadt Bad Kreuznach,RP
808128014,Boxberg,Stadt Boxberg,BW
814626060,Boxberg/O.L.,Gemeinde Boxberg/O.L.,SN
801059105,Böxlund,Gemeinde Böxlund,SH
801062011,Braak,Gemeinde Braak,SH
807132012,Brachbach,Gemeinde Brachbach,RP
807135011,Brachtendorf,Gemeinde Brachtendorf,RP
801053014,Breitenfelde,Gemeinde Breitenfelde,SH
809471119,Breitengüßbach,Gemeinde Breitengüßbach,BY
809478451,Breitengüßbacher Forst,Gemeindefreies Gebiet Breitengüßbacher Forst,BY
807133017,Breitenheim,Gemeinde Breitenheim,RP
807134013,Breitenthal,Gemeinde Breitenthal,RP
809774117,Breitenthal,Gemeinde Breitenthal,BY
807132014,Bruchertseifen,Gemeinde Bruchertseifen,RP
807138008,Bruchhausen,Gemeinde Bruchhausen,RP
803251048,Bruchhausen-Vilsen,Gemeinde Bruchhausen-Vilsen,NS
806435006,Bruchköbel,Stadt Bruchköbel,HE
815089042,Bördeland,Gemeinde Bördeland,SA
801054014,Bordelum,Gemeinde Bordelum,SH
801058022,Bordesholm,Gemeinde Bordesholm,SH
806435005,Brachttal,Gemeinde Brachttal,HE
803353004,Brackel,Gemeinde Brackel,NS
808125013,Brackenheim,Stadt Brackenheim,BW
801054017,Braderup,Gemeinde Braderup,SH
816061017,Breitenworbis,Gemeinde Breitenworbis,TH
808425024,Breitingen,Gemeinde Breitingen,BW
808315016,Breitnau,Gemeinde Breitnau,BW
806532004,Breitscheid,Gemeinde Breitscheid,HE
807335003,Bruchmühlbach-Miesau,Gemeinde Bruchmühlbach-Miesau,RP
808215009,Bruchsal,Stadt Bruchsal,BW
816064009,Bruchstedt,Gemeinde Bruchstedt,TH
807134014,Bruchweiler,Gemeinde Bruchweiler,RP
807340501,Bruchweiler-Bärenbach,Gemeinde Bruchweiler-Bärenbach,RP
801059187,Boren,Gemeinde Boren,SH
807134011,Börfink,Gemeinde Börfink,RP
801058023,Borgdorf-Seedorf,Gemeinde Borgdorf-Seedorf,SH
805762012,Borgentreich,Stadt Borgentreich,NR
803454005,Börger,Gemeinde Börger,NS
813076016,Brahlstorf,Gemeinde Brahlstorf,MV
816076008,Brahmenau,Gemeinde Brahmenau,TH
803461002,Brake (Unterweser),Stadt Brake (Unterweser),NS
805762016,Brakel,Stadt Brakel,NR
801058027,Brammer,Gemeinde Brammer,SH
807138006,Breitscheid,Gemeinde Breitscheid,RP
807339007,Breitscheid,Gemeinde Breitscheid,RP
807132013,Breitscheidt,Gemeinde Breitscheidt,RP
816066013,Breitungen/Werra,Gemeinde Breitungen/Werra,TH
801058030,Brekendorf,Gemeinde Brekendorf,SH
809175114,Bruck,Gemeinde Bruck,BY
812069076,Brück,Stadt Brück,BB
809376117,Bruck i.d. OPf.,Gemeinde Bruck i.d. OPf.,BY
813072017,Börgerende-Rethwisch,Gemeinde Börgerende-Rethwisch,MV
805754004,Borgholzhausen,Stadt Borgholzhausen,NR
801058024,Borgstedt,Gemeinde Borgstedt,SH
801054015,Borgsum,Gemeinde Borgsum,SH
801059012,Borgwedel,Gemeinde Borgwedel,SH
803459014,Bramsche,Stadt Bramsche,NS
801054018,Bramstedtlund,Gemeinde Bramstedtlund,SH
809377113,Brand,Gemeinde Brand,BY
801054020,Breklum,Gemeinde Breklum,SH
807141018,Bremberg,Gemeinde Bremberg,RP
804011000,Bremen,Stadt Bremen,HB
804012000,Bremerhaven,Stadt Bremerhaven,HB
803357008,Bremervörde,Stadt Bremervörde,NS
807135012,Bremm,Gemeinde Bremm,RP
803254009,Brüggen,Gemeinde Brüggen,NS
805166004,Brüggen,Gemeinde Brüggen,NR
816067005,Brüheim,Gemeinde Brüheim,TH
805362012,Brühl,Stadt Brühl,NR
808226009,Brühl,Gemeinde Brühl,BW
805554012,Borken,Stadt Borken,NR
806634001,Borken (Hessen),Stadt Borken (Hessen),HE
814522050,Brand-Erbisdorf,Stadt Brand-Erbisdorf,SN
801056010,Brande-Hörnerkirchen,Gemeinde Brande-Hörnerkirchen,SH
812051000,Brandenburg an der Havel,Stadt Brandenburg an der Havel,BB
814729070,Brandis,Stadt Brandis,SN
807143213,Brandscheid,Gemeinde Brandscheid,RP
816074007,Bremsnitz,Gemeinde Bremsnitz,TH
807131201,Brenk,Gemeinde Brenk,RP
809375120,Brennberg,Gemeinde Brennberg,BY
806437003,Brensbach,Gemeinde Brensbach,HE
813076017,Brenz,Gemeinde Brenz,MV
813076018,Bresegard bei Eldena,Gemeinde Bresegard bei Eldena,MV
809274194,Bruckberg,Gemeinde Bruckberg,BY
809571122,Bruckberg,Gemeinde Bruckberg,BY
807134015,Brücken,Gemeinde Brücken,RP
815087101,Brücken-Hackpfüffel,Gemeinde Brücken-Hackpfüffel,SA
812069052,Borkheide,Gemeinde Borkheide,BB
813076015,Borkow,Gemeinde Borkow,MV
803457002,Borkum,Stadt Borkum,NS
807232207,Brandscheid,Gemeinde Brandscheid,RP
809187120,Brannenburg,Gemeinde Brannenburg,BY
807141501,Braubach,Stadt Braubach,RP
813076019,Bresegard bei Picher,Gemeinde Bresegard bei Picher,MV
803359008,Brest,Gemeinde Brest,NS
816065011,Bretleben,Gemeinde Bretleben,TH
814625050,Bretnig-Hauswalde,Gemeinde Bretnig-Hauswalde,SN
808215007,Bretten,Stadt Bretten,BW
807336011,Brücken (Pfalz),Gemeinde Brücken (Pfalz),RP
809187122,Bruckmühl,Gemeinde Bruckmühl,BY
807233208,Brücktal,Gemeinde Brücktal,RP
813076020,Brüel,Stadt Brüel,MV
801058033,Brügge,Gemeinde Brügge,SH
812069056,Borkwalde,Gemeinde Borkwalde,BB
807233207,Borler,Gemeinde Borler,RP
801059009,Börm,Gemeinde Börm,SH
813073012,Born a. Darß,Gemeinde Born a. Darß,MV
814729050,Borna,Stadt Borna,SN
815089045,Borne,Gemeinde Borne,SA
816061014,Bornhagen,Gemeinde Bornhagen,TH
807231012,Brauneberg,Gemeinde Brauneberg,RP
806532003,Braunfels,Stadt Braunfels,HE
816076009,Braunichswalde,Gemeinde Braunichswalde,TH
803153016,Braunlage,Stadt Braunlage,NS
808326006,Bräunlingen,Stadt Bräunlingen,BW
807143214,Bretthausen,Gemeinde Bretthausen,RP
807133018,Bretzenheim,Gemeinde Bretzenheim,RP
808126011,Bretzfeld,Gemeinde Bretzfeld,BW
806437004,Breuberg,Stadt Breuberg,HE
806633004,Breuna,Gemeinde Breuna,HE
807333011,Breunigweiler,Gemeinde Breunigweiler,RP
809375122,Brunn,Gemeinde Brunn,BY
809574452,Brunn,Gemeindefreies Gebiet Brunn,BY
813071019,Brunn,Gemeinde Brunn,MV
816069006,Brünn/Thür.,Gemeinde Brünn/Thür.,TH
805382012,Bornheim,Stadt Bornheim,NR
807331012,Bornheim,Gemeinde Bornheim,RP
807337014,Bornheim,Gemeinde Bornheim,RP
801058025,Bornholt,Gemeinde Bornholt,SH
801060012,Bornhöved,Gemeinde Bornhöved,SH
808127009,Braunsbach,Gemeinde Braunsbach,BW
815088065,Braunsbedra,Stadt Braunsbedra,SA
803101000,Braunschweig,Stadt Braunschweig,NS
807140018,Braunshorn,Gemeinde Braunshorn,RP
807133015,Braunweiler,Gemeinde Braunweiler,RP
807133016,Brauweiler,Gemeinde Brauweiler,RP
803255005,Brevörde,Gemeinde Brevörde,NS
807137204,Brey,Gemeinde Brey,RP
812060034,Breydin,Gemeinde Breydin,BB
801051010,Brickeln,Gemeinde Brickeln,SH
807135013,Briedel,Gemeinde Briedel,RP
808336010,Böllen,Gemeinde Böllen,BW
807134012,Bollenbach,Gemeinde Bollenbach,RP
807337013,Böllenborn,Gemeinde Böllenborn,RP
807232019,Bollendorf,Gemeinde Bollendorf,RP
813071013,Bollewick,Gemeinde Bollewick,MV
807141016,Bornich,Gemeinde Bornich,RP
814521090,Börnichen/Erzgeb.,Gemeinde Börnichen/Erzgeb.,SN
801053012,Börnsen,Gemeinde Börnsen,SH
815087075,Bornstedt,Gemeinde Bornstedt,SA
807143212,Borod,Gemeinde Borod,RP
801059014,Brebel,Gemeinde Brebel,SH
806533002,Brechen,Gemeinde Brechen,HE
807232020,Brecht,Gemeinde Brecht,RP
805954004,Breckerfeld,Stadt Breckerfeld,NR
807135014,Brieden,Gemeinde Brieden,RP
807135015,Briedern,Gemeinde Briedern,RP
812063036,Brieselang,Gemeinde Brieselang,BB
812071028,Briesen,Gemeinde Briesen,BB
801059010,Bollingstedt,Gemeinde Bollingstedt,SH
808315014,Bollschweil,Gemeinde Bollschweil,BW
807143211,Bölsberg,Gemeinde Bölsberg,RP
809780116,Bolsterlang,Gemeinde Bolsterlang,BY
813074010,Boltenhagen,Gemeinde Boltenhagen,MV
813071014,Borrentin,Gemeinde Borrentin,MV
807333009,Börrstadt,Gemeinde Börrstadt,RP
807336008,Börsborn,Gemeinde Börsborn,RP
814729060,Borsdorf,Gemeinde Borsdorf,SN
801061015,Borsfleth,Gemeinde Borsfleth,SH
803454006,Breddenberg,Gemeinde Breddenberg,NS
812068052,Breddin,Gemeinde Breddin,BB
803357007,Breddorf,Gemeinde Breddorf,NS
801058028,Bredenbek,Gemeinde Bredenbek,SH
812067072,Briesen (Mark),Gemeinde Briesen (Mark),BB
812067076,Brieskow-Finkenheerd,Gemeinde Brieskow-Finkenheerd,BB
803355011,Brietlingen,Gemeinde Brietlingen,NS
803358004,Bomlitz,Gemeinde Bomlitz,NS
808436019,Boms,Gemeinde Boms,BW
801054013,Bondelum,Gemeinde Bondelum,SH
808115004,Bondorf,Gemeinde Bondorf,BW
808425022,Börslingen,Gemeinde Börslingen,BW
803158038,Börßum,Gemeinde Börßum,NS
801060013,Borstel,Gemeinde Borstel,SH
803251008,Borstel,Gemeinde Borstel,NS
801056009,Borstel-Hohenraden,Gemeinde Borstel-Hohenraden,SH
801053013,Borstorf,Gemeinde Borstorf,SH
813071015,Bredenfelde,Gemeinde Bredenfelde,MV
801054019,Bredstedt,Stadt Bredstedt,SH
813073013,Breege,Gemeinde Breege,MV
812070052,Breese,Gemeinde Breese,BB
813071016,Breesen,Gemeinde Breesen,MV
813075017,Brietzig,Gemeinde Brietzig,MV
808326075,Brigachtal,Gemeinde Brigachtal,BW
813071018,Briggow,Gemeinde Briggow,MV
805958012,Brilon,Stadt Brilon,NR
807232021,Brimingen,Gemeinde Brimingen,RP
801058031,Brinjahe,Gemeinde Brinjahe,SH
803457003,Brinkum,Gemeinde Brinkum,NS
801057008,Bönebüttel,Gemeinde Bönebüttel,SH
807138005,Bonefeld,Gemeinde Bonefeld,RP
805978008,Bönen,Gemeinde Bönen,NR
807235010,Bonerath,Gemeinde Bonerath,RP
807233206,Bongard,Gemeinde Bongard,RP
808117011,Börtlingen,Gemeinde Börtlingen,BW
816065008,Borxleben,Gemeinde Borxleben,TH
801055007,Bosau,Gemeinde Bosau,SH
801054016,Bosbüll,Gemeinde Bosbüll,SH
813071017,Breest,Gemeinde Breest,MV
816061015,Brehme,Gemeinde Brehme,TH
806534005,Breidenbach,Gemeinde Breidenbach,HE
801058029,Breiholz,Gemeinde Breiholz,SH
812060036,Britz,Gemeinde Britz,BB
813072018,Bröbberow,Gemeinde Bröbberow,MV
803357009,Brockel,Gemeinde Brockel,NS
803351005,Bröckel,Gemeinde Bröckel,NS
807233011,Brockscheid,Gemeinde Brockscheid,RP
805314000,Bonn,Stadt Bonn,NR
808337022,Bonndorf im Schwarzwald,Stadt Bonndorf im Schwarzwald,BW
801057009,Bösdorf,Gemeinde Bösdorf,SH
803453002,Bösel,Gemeinde Bösel,NS
807336009,Bosenbach,Gemeinde Bosenbach,RP
808315015,Breisach am Rhein,Stadt Breisach am Rhein,BW
807231202,Breit,Gemeinde Breit,RP
809674118,Breitbrunn,Gemeinde Breitbrunn,BY
809187121,Breitbrunn a. Chiemsee,Gemeinde Breitbrunn a. Chiemsee,BY
803251009,Brockum,Gemeinde Brockum,NS
807137205,Brodenbach,Gemeinde Brodenbach,RP
801058032,Brodersby,Gemeinde Brodersby,SH
801059016,Brodersby,Gemeinde Brodersby,SH
801057012,Brodersdorf,Gemeinde Brodersdorf,SH
808118010,Bönnigheim,Stadt Bönnigheim,BW
801056005,Bönningstedt,Gemeinde Bönningstedt,SH
809772126,Bonstetten,Gemeinde Bonstetten,BY
813075016,Boock,Gemeinde Boock,MV
807133014,Boos,Gemeinde Boos,RP
807137014,Boos,Gemeinde Boos,RP
814523060,Bösenbrunn,Gemeinde Bösenbrunn,SN
808325009,Bösingen,Gemeinde Bösingen,BW
816070006,Bösleben-Wüllersleben,Gemeinde Bösleben-Wüllersleben,TH
807143006,Breitenau,Gemeinde Breitenau,RP
807336010,Breitenbach,Gemeinde Breitenbach,RP
806632004,Breitenbach a. Herzberg,Gemeinde Breitenbach a. Herzberg,HE
801061016,Breitenberg,Gemeinde Breitenberg,SH
813072019,Broderstorf,Gemeinde Broderstorf,MV
807135016,Brohl,Gemeinde Brohl,RP
807131014,Brohl-Lützing,Gemeinde Brohl-Lützing,RP
801061018,Brokdorf,Gemeinde Brokdorf,SH
801061019,Brokstedt,Gemeinde Brokstedt,SH
809778120,Boos,Gemeinde Boos,BY
801060011,Boostedt,Gemeinde Boostedt,SH
808136010,Bopfingen,Stadt Bopfingen,BW
807140501,Boppard,Stadt Boppard,RP
803357005,Bötersen,Gemeinde Bötersen,NS
803357006,Bothel,Gemeinde Bothel,NS
816064008,Bothenheilingen,Gemeinde Bothenheilingen,TH
801057011,Bothkamp,Gemeinde Bothkamp,SH
807340205,Bottenbach,Gemeinde Bottenbach,RP
809275118,Breitenberg,Gemeinde Breitenberg,BY
809373115,Breitenbrunn,Gemeinde Breitenbrunn,BY
806437005,Brombachtal,Gemeinde Brombachtal,HE
803151005,Brome,Gemeinde Brome,NS
806635005,Bromskirchen,Gemeinde Bromskirchen,HE
805774012,Borchen,Gemeinde Borchen,NR
815089043,Börde-Hakel,Gemeinde Börde-Hakel,SA
815089041,Bördeaue,Gemeinde Bördeaue,SA
808327006,Böttingen,Gemeinde Böttingen,BW
805512000,Bottrop,Stadt Bottrop,NR
808315013,Bötzingen,Gemeinde Bötzingen,BW
810044122,Bous,Gemeinde Bous,SL
801058026,Bovenau,Gemeinde Bovenau,SH
803152004,Bovenden,Gemeinde Bovenden,NS
807233010,Boxberg,Gemeinde Boxberg,RP
809778121,Breitenbrunn,Gemeinde Breitenbrunn,BY
814521110,Breitenbrunn/Erzgeb.,Gemeinde Breitenbrunn/Erzgeb.,SN
801061017,Breitenburg,Gemeinde Breitenburg,SH
812066041,Bronkow,Gemeinde Bronkow,BB
801053015,Bröthen,Gemeinde Bröthen,SH
816066074,Brotterode-Trusetal,Stadt Brotterode-Trusetal,TH
807231013,Bruch,Gemeinde Bruch,RP
808117009,Birenbach,Gemeinde Birenbach,BW
807233007,Birgel,Gemeinde Birgel,RP
809371116,Birgland,Gemeinde Birgland,BY
809572451,Birkach,Gemeindefreies Gebiet Birkach,BY
807132008,Birken-Honigsessen,Gemeinde Birken-Honigsessen,RP
808425020,Blaubeuren,Stadt Blaubeuren,BW
808127008,Blaufelden,Gemeinde Blaufelden,BW
808425141,Blaustein,Gemeinde Blaustein,BW
808436018,Bodnegg,Gemeinde Bodnegg,BW
809776111,Bodolz,Gemeinde Bodolz,BY
801059006,Böel,Gemeinde Böel,SH
803255004,Boffzen,Gemeinde Boffzen,NS
808116011,Beuren,Gemeinde Beuren,BW
807235008,Beuren (Hochwald),Gemeinde Beuren (Hochwald),RP
808437005,Beuron,Gemeinde Beuron,BW
806431004,Birkenau,Gemeinde Birkenau,HE
807132007,Birkenbeul,Gemeinde Birkenbeul,RP
807134010,Birkenfeld,Stadt Birkenfeld,RP
808236004,Birkenfeld,Gemeinde Birkenfeld,BW
809677119,Birkenfeld,Gemeinde Birkenfeld,BY
803355009,Bleckede,Stadt Bleckede,NS
807233008,Bleckhausen,Gemeinde Bleckhausen,RP
807232206,Bleialf,Gemeinde Bleialf,RP
803255501,Boffzen,Gemeindefreies Gebiet Boffzen,NS
807141015,Bogel,Gemeinde Bogel,RP
809278118,Bogen,Stadt Bogen,BY
809778119,Böhen,Gemeinde Böhen,BY
809275117,Beutelsbach,Gemeinde Beutelsbach,BY
801056003,Bevern,Gemeinde Bevern,SH
803255002,Bevern,Gemeinde Bevern,NS
816061007,Birkenfelde,Gemeinde Birkenfelde,TH
807338003,Birkenheide,Gemeinde Birkenheide,RP
807337008,Birkenhördt,Gemeinde Birkenhördt,RP
816075002,Birkenhügel,Gemeinde Birkenhügel,TH
812065036,Birkenwerder,Gemeinde Birkenwerder,BB
807140016,Birkheim,Gemeinde Birkheim,RP
807337009,Birkweiler,Gemeinde Birkweiler,RP
816062002,Bleicherode,Stadt Bleicherode,TH
801057007,Blekendorf,Gemeinde Blekendorf,SH
803361002,Blender,Gemeinde Blender,NS
813075013,Blesewitz,Gemeinde Blesewitz,MV
807338005,Böhl-Iggelheim,Gemeinde Böhl-Iggelheim,RP
814729040,Böhlen,Stadt Böhlen,SN
816070005,Böhlen,Gemeinde Böhlen,TH
803358003,Böhme,Gemeinde Böhme,NS
803352059,Beverstedt,Gemeinde Beverstedt,NS
805762008,Beverungen,Stadt Beverungen,NR
810045111,Bexbach,Stadt Bexbach,SL
807141014,Birlenbach,Gemeinde Birlenbach,RP
807132009,Birnbach,Gemeinde Birnbach,RP
809476451,Birnbaum,Gemeindefreies Gebiet Birnbaum,BY
807233204,Birresborn,Gemeinde Birresborn,RP
806435004,Birstein,Gemeinde Birstein,HE
812064057,Bleyen-Genschmar,Gemeinde Bleyen-Genschmar,BB
